fingerprint,minutia,dA0,dA1,dA2,dA3,dA4,dA5,dA6,dA7,dR0,dR1,dR2,dR3,dR4,dR5,dR6,dR7,rA30,rA60,rA90,rR30,rR60,rR90,B1,B2,B3,B4,B5,B6,B7,B8,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,score_change
G075X3I_1_1,v10,26.1725046566048,27.51363298439521,29.546573405388315,32.64965543462902,42.05948168962618,43.18564576337837,46.75467891024384,48.91829923454004,0.11941084906436031,0.1255296853938174,0.13480488258847276,0.1489625516648438,0.19189445128239777,0.19703252308702313,0.21331607271277522,0.2231874909574909,3,8,8,3,5,0,170.0,11.0,187.0,338.0,340.0,345.0,340.0,129.0,276.45184230102205,194.3401917459099,144.9065079995144,215.34019174590992,3.9624889745781786,336.9335144988741,283.6501242199301,307.9335144988741,331.0041616059134,278.713123022791,53.31454566994475,103.71312302279104,354.5317707410828,40.47388308838046,52.85537625889572,9.473883088380445,-0.192871
G075X3I_1_1,v11,27.784887978899608,40.496913462633174,40.80441152620633,43.18564576337837,45.65084884205331,53.25410782277739,58.42088667591412,59.61543424315552,0.13965782334815352,0.20355348529045508,0.20509909203448848,0.21706811601249043,0.22945920055961422,0.2676761838494738,0.29364645549132196,0.299650723467981,1,8,8,1,7,0,185.0,26.0,355.0,15.0,93.0,355.0,181.0,202.0,22.74356283647073,194.3401917459099,221.0947570770121,215.34019174590992,295.89727103094765,354.5317707410828,248.31454566994478,194.53177074108285,169.81079374297306,184.31531568210372,278.713123022791,266.31531568210374,312.11827636936306,258.4454287299256,47.30620505490764,99.4454287299256,-0.465124
G075X3I_1_1,v12,18.681541692269406,30.083217912982647,42.05948168962618,50.635955604688654,53.25410782277739,58.309518948453004,62.12889826803627,66.12110101926616,0.07462057873306842,0.12016284136489154,0.16800020665272725,0.20225762809968723,0.21271543918098001,0.23290851051018469,0.2481644406642979,0.26411068774731017,1,6,8,1,5,2,360.0,358.0,20.0,149.0,5.0,190.0,333.0,31.0,58.524110996754246,35.56859202882748,199.55226367289464,213.56859202882748,171.0041616059134,103.85537625889572,2.9097230791776774,52.85537625889572,103.71312302279104,17.743562836470716,317.0938588862295,22.74356283647073,342.82148834060723,315.2488263365469,167.46822925891715,193.24882633654698,-0.319104
G075X3I_1_1,v13,18.681541692269406,40.80441152620633,46.389654018972806,46.75467891024384,51.73973328110612,54.3415126767741,64.8459713474939,68.06614430096654,0.07791961146065339,0.17019280016479024,0.1934885180513919,0.1950110154003701,0.21580338393645074,0.22665525274665038,0.2704687319396274,0.28389988390255794,1,6,8,1,5,2,360.0,5.0,358.0,20.0,333.0,190.0,31.0,149.0,238.52411099675425,278.713123022791,120.89727103094764,103.71312302279104,213.56859202882748,283.6501242199301,194.53177074108285,125.65012421993012,327.0817511359326,312.565051177078,335.7575321608767,349.565051177078,183.8321298502184,125.581944655178,9.473883088380445,63.581944655178006,-0.149344
G075X3I_1_1,v14,22.20360331117452,30.083217912982647,32.64965543462902,46.389654018972806,48.104053883222775,56.08029957123981,58.008620049092706,60.00833275470999,0.08816925858190221,0.11945876450650626,0.12964994340252148,0.18421070415473179,0.19101848948693326,0.22269171201409052,0.23034896405817756,0.2382897106190005,1,7,8,1,6,1,151.0,2.0,22.0,2.0,117.0,209.0,192.0,33.0,19.765166018425305,2.9097230791776774,21.55226367289464,33.90972307917767,125.65012421993012,194.53177074108285,35.56859202882748,354.5317707410828,21.315315682103744,44.87915133757525,336.9335144988741,316.8791513375753,287.1178627537958,194.3401917459099,140.42529379808738,215.34019174590992,-0.465479
G075X3I_1_1,v15,71.449282711585,84.95881355103778,87.23531395025755,102.08329931972223,103.58088626768937,125.29964086141668,140.12851244482687,141.8731828077456,0.20868332725142033,0.24814088005237467,0.25478989960539167,0.29815670291380186,0.3025307346085862,0.36596512891414584,0.4092761062111694,0.4143717993024562,0,0,3,0,0,3,339.0,186.0,4.0,284.0,2.0,230.0,266.0,194.0,240.70135460532612,67.97262661489638,88.86240522611172,94.9726266148964,283.9037495373078,9.851928154286952,168.32717949045684,109.85192815428695,291.89042487765954,188.92751306414704,183.25943797987878,236.92751306414704,213.45403167452707,293.14668669802177,117.49856567595208,41.14668669802178,0.144535
G075X3I_1_1,v16,23.259406699226016,40.607881008493905,47.634021455258214,51.0,51.85556864985669,52.80151512977634,66.40030120413611,68.46897107449476,0.09662942319140208,0.16870233061475423,0.1978918928169237,0.21187559280802695,0.21542998721736717,0.21935984939771308,0.2758549643187821,0.2844490948110633,1,6,8,1,5,2,2.0,192.0,184.0,228.0,264.0,337.0,248.0,104.0,154.46334506187162,113.19748604606448,101.00126755749534,123.19748604606445,350.0355128987469,1.8773926066431343,236.92751306414704,225.87739260664313,250.52263127117112,243.0053832080835,128.62356478616363,136.00538320808352,232.04247477308286,310.11483488614454,57.709836807756915,346.1148348861446,0.214925
G075X3I_1_1,v17,23.259406699226016,25.612496949731394,29.546573405388315,55.08175741568164,59.53990258641679,71.06335201775948,74.63243262818116,75.76938695805846,0.09115730160789895,0.10037943527836196,0.11579770448248511,0.21587413809663078,0.23334631566313874,0.2785085405195119,0.2924963331521563,0.29695223738493626,3,5,8,3,2,3,358.0,182.0,335.0,190.0,280.0,226.0,262.0,236.0,332.4633450618716,346.0355128987469,2.3401917459099053,350.0355128987469,127.96248897457818,101.8524145717015,123.19748604606445,136.8524145717015,109.85192815428695,104.33270051592179,225.71059313749964,230.33270051592177,246.1806993612421,285.1886290698616,117.50352849976741,79.18862906986155,0.142677
G075X3I_1_1,v18,51.73973328110612,62.12889826803627,81.04319835741924,91.7877987534291,98.49365461794989,101.6070863670443,102.85912696499032,110.30865786510141,0.1912447014070366,0.22964599630739985,0.29955860395970973,0.3392736887536084,0.3640604304154024,0.3755685555534225,0.3801964520484188,0.4077320271715803,0,1,3,0,1,2,27.0,27.0,32.0,25.0,47.0,125.0,217.0,176.0,174.08175113593262,58.524110996754246,189.82148834060726,238.52411099675425,153.75117366345302,77.63838368815135,191.64224645720873,250.63838368815135,194.2953725579229,260.39332214691206,220.7960262782683,158.39332214691203,349.565051177078,274.7602997038979,349.6198649480404,53.76029970389783,-0.185678
G075X3I_1_1,v19,13.601470508735444,29.546573405388315,40.049968789001575,52.80151512977634,71.449282711585,80.05623023850174,80.62257748298549,98.35141076771599,0.04931695843791141,0.107131587844152,0.1452153754212325,0.19145063215345162,0.259064731540812,0.2902722743715394,0.29232576730082915,0.3566079442679579,2,4,7,2,2,3,207.0,25.0,305.0,23.0,21.0,215.0,261.0,251.0,94.9726266148964,2.3401917459099053,332.96248897457815,0.3401917459098911,136.13759477388825,100.11550356628541,331.62356478616357,358.1155035662854,81.70135460532612,103.4985656759521,136.8524145717015,117.49856567595208,138.99491399474584,87.70580369145914,217.93988897627688,257.70580369145915,0.005852
G075X3I_1_1,v20,57.0701322935211,86.02325267042627,92.17917335276988,93.74433316206373,108.57716150277645,112.92475370794483,124.27791436936813,146.99659860010368,0.16668585941954683,0.2512498083531279,0.2692295271345314,0.27380092021628,0.31712345409228776,0.3298215522743115,0.36298095222531473,0.4293358607158873,0,1,2,0,1,1,160.0,194.0,43.0,45.0,45.0,18.0,65.0,50.0,259.1130405359483,44.57130719125462,280.6677801461304,258.5713071912546,115.90842732140513,199.55226367289464,99.30993247402021,21.55226367289464,92.8566039339432,174.08175113593262,38.93210043758978,327.0817511359326,134.7108416499972,248.31454566994478,104.09372301155784,53.31454566994475,-0.256556
G075X3I_1_1,v21,34.539832078341085,40.049968789001575,59.53990258641679,60.728905802755904,79.64923100695951,86.83317338436964,89.96110270555825,92.19544457292888,0.12930916878302237,0.1499378503678156,0.22290366946223605,0.22735502340154956,0.2981883592356925,0.32508338337191434,0.3367936296642978,0.3451584905296168,0,3,7,0,3,4,262.0,55.0,80.0,316.0,78.0,298.0,270.0,311.0,198.8905516562483,94.9726266148964,11.137594773888253,67.97262661489638,9.851928154286952,61.50352849976741,167.75854060106002,117.50352849976741,358.1155035662854,62.9422954898717,159.05652818940962,102.9422954898717,163.28582515565128,230.52752544221292,155.65891006330747,91.52752544221295,-0.121489
G075X3I_1_1,v22,14.7648230602334,20.0,37.53664875824692,51.85556864985669,58.54912467321779,74.63243262818116,82.00609733428362,96.00520819205592,0.06525637671830024,0.08839439044015024,0.16590145930756292,0.22918706908657233,0.25877070931467233,0.32985441946168265,0.3624439493119815,0.424316092860825,2,5,7,2,3,2,344.0,324.0,200.0,96.0,288.0,98.0,107.0,292.0,223.30075576600635,185.21759296819272,318.13010235415595,345.2175929681927,9.239700296102171,57.709836807756915,166.52263127117112,133.70983680775691,41.14668669802178,123.19748604606445,164.1806993612421,113.19748604606448,265.56859202882754,17.743562836470716,75.02305549681125,22.74356283647073,0.082122
G075X3I_1_1,v23,14.7648230602334,29.427877939124322,35.34119409414458,66.40030120413611,68.30812543175226,80.95060222135473,89.30845424706443,98.71676655968832,0.06670271355065027,0.13294567124639017,0.15966012844060418,0.29997516751998077,0.30859410270400045,0.3657087395965246,0.403466822256597,0.4459705460481971,2,3,7,2,1,4,16.0,340.0,216.0,112.0,304.0,123.0,114.0,308.0,59.30075576600637,174.130102354156,345.2175929681927,318.13010235415595,346.1148348861446,57.709836807756915,164.04247477308286,133.70983680775691,31.095552493751796,312.11827636936306,255.19812794850912,311.11827636936306,163.04593735660166,103.62843824690405,66.47315811273114,117.62843824690407,0.144041
G075X3I_1_1,v24,28.635642126552707,32.802438933713454,59.413803110051795,60.00833275470999,60.728905802755904,61.61168720299745,67.26812023536856,72.11102550927978,0.13846089901305567,0.15860846299553868,0.28728144303683534,0.29015615102227127,0.29364031218045605,0.2979087935984477,0.325259142489106,0.34867586962577596,1,3,8,1,2,5,342.0,355.0,335.0,314.0,44.0,159.0,306.0,318.0,179.0947570770121,252.6012946450045,142.43140797117246,85.60129464500447,153.233825177447,99.4454287299256,205.42529379808738,258.4454287299256,31.758540601060034,47.05851360908562,357.13402230639633,342.0585136090856,262.98721249581666,298.04241990590685,162.44003482817618,130.04241990590685,-0.244637
G075X3I_1_1,v25,26.076809620810597,32.802438933713454,35.4682957019364,48.08326112068523,60.8276253029822,65.0,75.02666192761077,88.09086218218096,0.14124491030928976,0.1776742482109776,0.19211384820807872,0.26044274599256867,0.3294725315396821,0.3520721784453648,0.40638154317442826,0.4771437192247823,1,4,8,1,3,4,347.0,5.0,340.0,164.0,323.0,153.0,319.0,138.0,252.6012946450045,179.0947570770121,327.4314079711725,17.094757077012105,181.5014343240479,67.27368900609373,29.0,71.27368900609375,189.33221985386965,276.45184230102205,355.6198649480404,286.45184230102205,230.52752544221292,312.11827636936306,8.527540151656183,311.11827636936306,-0.105076
G076X3I_1_1,v0,16.55294535724685,26.248809496813376,46.04345773288535,46.69047011971501,53.31041174104736,54.57105459856901,66.73080248281148,70.00714249274856,0.0751909641038445,0.11923396411016826,0.20915020879317914,0.21208923167417676,0.24216000047552658,0.24788641047700588,0.30312148477606976,0.3180041028698531,2,6,8,2,4,2,17.0,358.0,95.0,21.0,349.0,347.0,88.0,121.0,130.01689347810003,89.05460409907715,225.63546342690265,250.05460409907715,217.38034472384487,149.30993247402023,189.13419305691565,255.30993247402023,53.801409486351815,320.434948822922,61.21840276434637,138.43494882292202,236.36161631184865,329.434948822922,254.57872556560773,182.43494882292202,-0.090221
G076X3I_1_1,v1,26.248809496813376,36.40054944640259,40.311288741492746,49.51767361255979,58.69412236331676,60.07495318350236,67.00746227100382,67.67569726275453,0.10691026027667382,0.1482578558849032,0.16418612706851865,0.20168333252816054,0.23905860947083812,0.24468267338893762,0.27291848160740806,0.27564017368653726,1,5,8,1,4,3,2.0,19.0,23.0,360.0,97.0,348.0,90.0,19.0,47.63546342690264,293.0168934781,89.05460409907715,130.01689347810003,155.00508600525416,104.53284093861073,222.63657704161673,261.5328409386107,191.82037955202105,188.8067269055316,256.8624052261117,259.8067269055316,213.72499504211078,158.95096902789018,213.97040780848653,267.9509690278902,0.042455
G076X3I_1_1,v2,33.1058907144937,38.05259518088089,44.10215414239989,49.51767361255979,64.19501538281614,67.1863081289633,75.7429864739964,75.8023746329889,0.1122698110921834,0.12904524180811375,0.1495607098152445,0.1679260017545039,0.21770029727468693,0.22784446993651278,0.2568621655985379,0.25706356472260017,0,4,8,0,4,4,19.0,15.0,348.0,360.0,23.0,196.0,2.0,51.0,169.98310652189997,78.43494882292201,194.01278750418334,254.434948822922,311.03059609653786,256.8624052261117,42.63657704161672,88.86240522611172,104.53284093861073,52.87853980510965,357.3432488842396,45.878539805109654,45.675426656029146,3.609274446445795,190.58362148011395,232.6092744464458,-0.024925
G076X3I_1_1,v3,8.94427190999916,30.528675044947494,41.78516483155236,42.941821107167776,50.59644256269407,54.57105459856901,59.033888572581766,63.12685640834652,0.04769684828149013,0.1627993420264782,0.22282648464203467,0.22899455057819953,0.2698141188885408,0.2910094122741294,0.31480823202221847,0.33663467780203027,1,7,8,1,6,1,2.0,328.0,108.0,30.0,321.0,13.0,86.0,134.0,320.434948822922,316.53445508054017,101.39249775375112,102.53445508054011,294.03751102542185,222.55966796899452,257.24145939894,324.5596679689945,107.56505117707798,62.896236965493415,254.2184027643464,294.89623696549336,69.05851360908562,71.93919094573558,302.6329507394882,299.9391909457356,-0.125071
G076X3I_1_1,v4,8.94427190999916,39.44616584663204,44.04543109109048,48.27007354458868,51.03920062069938,53.31041174104736,59.464274989274024,71.0,0.045545799045677,0.2008667850051217,0.22428704913502676,0.24579966840275685,0.2599005484530921,0.2714659532527865,0.30280250268672865,0.36154443478265985,1,7,8,1,6,1,358.0,326.0,28.0,106.0,84.0,11.0,319.0,132.0,138.43494882292202,313.3924977537511,102.53445508054011,101.39249775375112,245.52754015165618,324.5596679689945,286.17255342332686,222.55966796899452,73.24574256589507,106.31121343963319,244.80140948635182,213.3112134396332,106.34617594194668,359.13010235415595,299.0,352.13010235415595,-0.074221
G076X3I_1_1,v5,44.10215414239989,60.07495318350236,77.02596964660685,78.16009211867653,81.21576201698781,86.31338250816034,86.33075929238663,93.637599285757,0.14730536646481904,0.20065602613149613,0.25727402451738884,0.26106210085091186,0.27126832734753364,0.2882948619727169,0.2883529020757053,0.3127584388086248,0,1,7,0,1,6,12.0,12.0,31.0,27.0,14.0,160.0,346.0,35.0,143.03059609653786,222.63657704161673,88.86240522611172,42.63657704161672,165.43964553531924,78.43494882292201,174.65182845264877,254.434948822922,78.07375449334829,144.9441771884463,170.86191784440268,110.94417718844633,348.22507511135444,301.8493114118251,128.98310652189997,170.8493114118251,0.040566
G076X3I_1_1,v6,30.805843601498726,44.14748010928823,46.09772228646444,61.587336360651285,61.68468205316454,63.28506932918696,80.09993757800315,83.7615663654877,0.10815794523428184,0.15499983696793296,0.1618470504161746,0.21623039574532366,0.2165721721373563,0.22219106060516808,0.2812273143336213,0.2940831299700337,0,3,8,0,3,5,22.0,350.0,169.0,34.0,22.0,357.0,310.0,318.0,37.75388725443675,8.709836807756929,136.90810693565317,156.70983680775691,353.34108993669247,357.9509952074668,46.39984017391933,42.9509952074668,342.0962504626922,54.85331330197822,278.4295656148385,209.8533133019782,107.13759477388828,44.67686317033707,174.6893691754392,232.67686317033704,-0.071422
G076X3I_1_1,v7,33.734255586866,36.24913792078372,41.400483088968905,57.38466694161429,63.28506932918696,63.89053137985315,64.03124237432849,72.18032973047436,0.15208422399040766,0.1634220739452166,0.18664589551118593,0.2587074292566063,0.2853082272506344,0.288037833241023,0.28867220094914076,0.32541075068823777,0,4,8,0,4,4,329.0,336.0,25.0,142.0,3.0,8.0,116.0,10.0,204.02386755579664,126.0,247.44395478041653,313.0,54.85331330197822,63.34288254344187,6.456938999942139,0.3428825434418741,101.42956561483851,105.69522765935665,294.92039213998544,290.69522765935665,4.7899106082460605,286.17255342332686,299.75425743410494,0.17255342332688883,-0.050086
G076X3I_1_1,v8,13.0,42.80186911806539,44.294469180700204,86.21484790916237,86.33075929238663,91.18113840043894,101.23734488813898,104.0768946500615,0.0435638636828519,0.143431907048513,0.14843370902248526,0.28891168321173527,0.28930010995774086,0.30555405259415186,0.33925306864005766,0.3487685885438321,1,3,5,1,2,2,174.0,164.0,358.0,28.0,14.0,26.0,45.0,101.0,256.61986494804046,343.7468366054261,171.40535663140855,153.7468366054261,299.6992442339936,293.33270051592183,140.06672971640108,143.33270051592183,182.22507511135444,256.8624052261117,154.78203042322139,88.86240522611172,152.8024515198668,219.49857419143373,158.7974018382342,95.49857419143375,-0.111362
G076X3I_1_1,v9,44.294469180700204,47.265209192385896,55.0,121.1486689980538,129.80754985747168,130.09611831257686,135.2479205015737,144.62710672622887,0.12990753503433136,0.13862016934927424,0.1613048888280024,0.3553067742616641,0.3807016799780881,0.38154799820663376,0.39665728692227004,0.4241647158543634,0,3,3,0,3,0,2.0,166.0,176.0,16.0,103.0,30.0,28.0,47.0,121.69924423399368,187.40535663140858,230.0724564072077,171.40535663140855,287.130102354156,170.86191784440268,166.83878784100534,190.86191784440268,176.64224645720873,106.31121343963319,143.33270051592183,213.3112134396332,152.46765143909903,250.05460409907715,157.02077914520117,89.05460409907715,-0.03812
G076X3I_1_1,v10,29.017236257093817,37.48332962798263,44.14748010928823,62.24146527838174,68.46897107449476,80.05623023850174,97.74456506629922,99.35793878699377,0.09080264855129958,0.11729530602385159,0.13814920501979863,0.19477009619098887,0.21425761785382094,0.25051723307768403,0.3058687364598696,0.31091741186245264,1,3,6,1,2,3,179.0,320.0,10.0,147.0,32.0,328.0,44.0,7.0,60.97493401088198,117.81502534126162,119.21102654081665,78.81502534126162,326.90810693565317,2.1451800382232733,343.30195267257886,319.14518003822326,8.709836807756929,53.10277965365579,205.8524145717015,169.1027796536558,27.60973189581219,91.6805547433634,296.8990924537878,234.6805547433634,0.019396
G076X3I_1_1,v11,22.0,30.528675044947494,33.61547262794322,36.24913792078372,39.44616584663204,42.05948168962618,54.3323108288245,57.62811813689564,0.11784943930310311,0.16353578348698627,0.18007111823235994,0.19417911723569153,0.21130493307649098,0.22530392429552623,0.29104692578267655,0.30870188229664264,1,8,8,1,7,0,353.0,32.0,140.0,24.0,34.0,166.0,62.0,133.0,126.0,107.56505117707798,313.3924977537511,326.565051177078,340.2490236572123,4.7899106082460605,91.44395478041656,68.78991060824609,316.53445508054017,347.0,327.393019421383,299.0,291.3401917459099,355.5599651718238,304.6598082540901,246.55996517182382,-0.050015
G076X3I_1_1,v12,22.0,25.0,32.28002478313795,33.734255586866,42.720018726587654,50.59644256269407,59.464274989274024,60.8276253029822,0.10916669070978086,0.12405305762475098,0.16017743098204004,0.16739350208982262,0.21198195779279277,0.25106573619349165,0.29506900527433794,0.30183411627550444,2,7,8,2,5,1,7.0,173.0,147.0,31.0,140.0,39.0,41.0,69.0,313.0,341.393019421383,352.13010235415595,327.393019421383,19.18920625702694,4.7899106082460605,55.02386755579664,68.78991060824609,323.4259428654275,281.73200478510734,326.565051177078,0.732004785107307,327.3461759419467,37.527540151656176,312.4075754378184,245.52754015165618,-0.138066
G076X3I_1_1,v13,27.313000567495326,51.15662224971465,53.150729063673246,67.95586803212802,72.18032973047436,73.97972695272672,79.40403012442127,80.05623023850174,0.10221919896318071,0.1914542100603555,0.1989171763011445,0.2543255684385888,0.27013566186968185,0.2768699253652168,0.2971704384404415,0.29961130439584077,1,3,8,1,2,5,176.0,211.0,179.0,181.0,148.0,8.0,310.0,32.0,0.2505055071332265,12.835119822451418,234.51539399045538,227.83511982245142,255.81407483429035,260.4146817003066,86.01147838636544,82.41468170030659,38.754257434104915,323.4259428654275,292.7151335150978,3.425942865427487,126.91249467652003,141.44292862436336,57.852414571701495,43.44292862436335,-0.093841
G076X3I_1_1,v14,37.48332962798263,39.45883931389772,44.41846462902562,80.09993757800315,81.43709228600933,101.6366075781753,105.92922165295089,127.01574705523721,0.10993171488263828,0.1157255216147324,0.1302711908890097,0.23491839138454051,0.23884002032128193,0.29808148520459765,0.31067093313392846,0.3725138356027402,0,3,5,0,3,2,40.0,187.0,219.0,50.0,8.0,184.0,72.0,47.0,339.21102654081665,16.301952672578878,18.253837737444798,343.30195267257886,117.81502534126162,353.34108993669247,337.1375947738883,4.341089936692512,232.67686317033704,4.250505507133237,37.07912378006682,0.2505055071332265,9.594643368591434,98.34019174590992,309.8297342256772,253.3401917459099,0.05124
G076X3I_1_1,v15,46.22769732530488,52.43090691567332,65.36818798161687,79.40403012442127,89.9388681271896,91.2414379544733,96.21330469326995,102.48902380255166,0.14309032111013334,0.16229134784423802,0.20233659796757847,0.24578226529407185,0.27839114351812716,0.28242303663931817,0.2978126417750637,0.31723810993595697,0,2,5,0,2,3,159.0,226.0,304.0,50.0,127.0,198.0,123.0,131.0,8.146625659646674,321.7636416907262,169.09750438407528,208.76364169072616,131.31000707091613,97.8818102960112,356.91249467652,23.881810296011217,333.15484286479193,267.9509690278902,95.46232220802561,158.95096902789018,318.822754149145,247.91514707126504,13.400660663479442,75.91514707126503,0.046495
G076X3I_1_1,v16,47.29693436154187,47.80167361086848,75.61084578286372,80.23091673413684,83.86894538504703,90.69729874698585,102.88342918079665,126.3210196285638,0.16212704010783777,0.16385721314387525,0.25918302723640324,0.2750199612476522,0.28749059650047687,0.3108972027493952,0.35266949273545123,0.4330101578937828,0,2,5,0,2,3,161.0,350.0,342.0,339.0,159.0,195.0,146.0,126.0,203.55138494831345,247.67728002179643,300.2192466904846,256.67728002179643,17.88741171092454,88.19442890773479,327.7297320799447,265.1944289077348,164.19327309446845,125.81845546168864,306.7842978675626,341.8184554616886,174.18958455615365,70.09405805891711,177.91438322002512,230.0940580589171,0.059846
G076X3I_1_1,v17,47.80167361086848,52.15361924162119,68.60029154456998,68.6804193347711,86.34813257969161,104.01922899156675,136.88316185711082,143.8401890988746,0.14543902843743745,0.15868004483995343,0.20871988361718669,0.20896367650302908,0.2627185945833084,0.3164838061214889,0.41647399695679804,0.4376411069431909,0,2,5,0,2,3,10.0,349.0,171.0,169.0,352.0,156.0,205.0,136.0,130.21924669048462,168.72973207994468,2.528807709151522,327.7297320799447,247.67728002179643,314.38604315126724,198.94001269283933,132.3860431512673,51.392497753751115,170.27368900609375,200.89829388479365,154.27368900609372,313.1244896134725,22.760299703897886,196.905758523555,133.76029970389783,0.003756
G076X3I_1_1,v18,23.769728648009426,52.15361924162119,62.48199740725323,64.76109943476871,65.39113089708727,80.23091673413684,101.59724405711013,115.10864433221339,0.07502220288644655,0.16460765968125815,0.19720616737582877,0.20439948696475463,0.20638799717834788,0.2532254449399479,0.3206620138254983,0.3633068007193392,1,2,6,1,1,4,180.0,11.0,3.0,182.0,167.0,21.0,159.0,147.0,237.24902365721235,198.94001269283933,193.52880770915152,209.94001269283936,88.19442890773479,7.036243467926511,293.60750224624894,6.036243467926482,225.42869280874538,174.18958455615365,168.72973207994468,208.18958455615365,200.2156358997027,110.34019174590992,216.38034472384487,278.3401917459099,-0.026631
G076X3I_1_1,v19,29.154759474226502,29.732137494637012,42.95346318982906,57.56735185849702,62.48199740725323,71.34423592694787,75.61084578286372,86.34813257969161,0.11461475808567492,0.11688457760491458,0.16886096408362888,0.22631186900126593,0.24563258784120337,0.2804722964291028,0.2972454225087075,0.33945642170432305,2,4,8,2,2,4,179.0,164.0,177.0,144.0,357.0,156.0,18.0,8.0,6.036243467926482,357.5721978039638,154.27368900609372,162.57219780396377,100.22485943116808,72.49265333305033,199.17590361574673,219.49265333305033,265.1944289077348,221.21563589970265,162.76078511179122,200.2156358997027,215.88741171092454,130.21924669048462,239.39249775375112,300.2192466904846,0.042376
G076X3I_1_1,v20,28.284271247461902,33.015148038438355,35.12833614050059,65.36818798161687,67.1863081289633,84.31488599292535,92.45539465060976,100.0199980003999,0.08605633693453997,0.10045027070635663,0.10687975321718667,0.1988860437848884,0.2044177670037272,0.2565323382074273,0.2813002507244271,0.304315941987963,1,3,6,1,2,3,215.0,179.0,183.0,56.0,164.0,187.0,254.0,282.0,128.86989764584402,163.07535558394875,335.86580694308435,307.07535558394875,10.100907546212241,333.15484286479193,7.310007070916129,26.154842864791988,341.3432488842396,261.5328409386107,52.87853980510965,104.53284093861073,137.14662565964667,60.983106521899984,205.14576283817513,268.98310652189997,0.043435
G076X3I_1_1,v21,29.017236257093817,44.41846462902562,46.09772228646444,46.8187996428785,51.15662224971465,76.53757247260981,77.46612162745726,82.76472678623425,0.09747376079089824,0.149209068623486,0.15484997659133082,0.15727219630681646,0.17184366959896125,0.2571025360448436,0.26022168831007925,0.2780205912516296,1,5,8,1,4,3,181.0,141.0,191.0,328.0,149.0,213.0,325.0,188.0,61.97493401088195,339.21102654081665,78.81502534126162,119.21102654081665,4.341089936692512,2.1451800382232733,316.98310652189997,319.14518003822326,203.51539399045535,169.1027796536558,30.909183651147835,53.10277965365579,12.835119822451418,318.4919010282315,311.98310652189997,1.4919010282315526,0.082659
G076X3I_1_1,v22,13.0,41.43669871020132,55.0,75.16648189186454,82.71033792700887,86.31338250816034,89.64373932405988,92.43916918709297,0.045393264069550424,0.1446882312863514,0.19204842490963642,0.26246553551511437,0.28880709313865116,0.3013881665330029,0.31301707163992243,0.32277812440612,1,3,7,1,2,4,186.0,350.0,184.0,214.0,212.0,200.0,231.0,287.0,262.61986494804046,187.40535663140858,153.7468366054261,171.40535663140855,291.13010235415595,293.33270051592183,144.9441771884463,143.33270051592183,161.29169610031727,88.86240522611172,190.86191784440268,256.8624052261117,156.34019174590992,219.49857419143373,155.41275603579567,95.49857419143375,-0.119179
G076X3I_1_1,v23,41.43669871020132,42.80186911806539,47.265209192385896,83.57032966310472,105.51303237041384,111.07204868912791,116.81181447096864,119.20570456148481,0.13513867092704163,0.1395909395741638,0.1541473560917418,0.2725502665787012,0.34411262006519944,0.3622423963349438,0.380961655912433,0.38876891699373445,0,3,4,0,3,1,10.0,196.0,194.0,297.0,224.0,213.0,241.0,222.0,343.7468366054261,256.61986494804046,187.40535663140858,262.61986494804046,244.0724564072077,253.64224645720873,182.0375110254218,176.64224645720873,163.17352002964435,244.80140948635182,123.8240898323761,53.801409486351815,173.92727338004943,89.05460409907715,172.6335393365702,250.05460409907715,-0.11295
G076X3I_1_1,v24,17.88854381999832,25.0,26.40075756488817,41.19465984809196,42.05948168962618,54.817880294662984,57.38466694161429,63.12685640834652,0.08022091167949158,0.11211213233271874,0.11839380903195072,0.18473684625162484,0.18861512708131725,0.24582997799177567,0.2573406949610901,0.28309145917604317,3,7,8,3,4,1,327.0,187.0,334.0,260.0,194.0,256.0,218.0,226.0,329.434948822922,323.4259428654275,359.13010235415595,3.425942865427487,68.3764352138364,149.30993247402023,294.57219780396383,255.30993247402023,341.393019421383,49.34019174590992,336.66665989090137,291.3401917459099,44.456938999942125,106.92039213998538,348.6329507394882,294.92039213998544,-0.06427
G076X3I_1_1,v25,27.313000567495326,52.43090691567332,66.2117814289874,66.64082832618455,69.05070600652827,72.24956747275377,77.46612162745726,83.38465086573187,0.09853356899585608,0.18914818133306835,0.23886365460468142,0.24041147143802286,0.24910527452644338,0.26064539206906234,0.279464477780751,0.3008159879384284,1,2,8,1,1,6,184.0,134.0,332.0,3.0,5.0,293.0,35.0,192.0,4.250505507133237,356.91249467652,123.09750438407528,126.91249467652003,60.983106521899984,41.32370152492024,232.79602649449998,252.32370152492024,108.99202019855866,163.0608090542644,321.7636416907262,271.0608090542644,227.83511982245142,284.0,311.50547785797835,261.0,-0.052401
